model,uuid,thinking_budget,prompt_tokens,reasoning_trace,reasoning_tokens,raw_model_answer,total_tokens
o3-mini-2025-01-31,f9cba3d8-1d08-42a7-ac61-169e1d04f22e,high,39,,12032,4-bromo-5-chloro-3-iodoisoxazole,12104
o3-mini-2025-01-31,e639b2dd-3d55-45e0-853e-83fbbbf2828a,high,39,,10048,3-fluoro-4-iodo-5-chloroisoxazole,10140
o3-mini-2025-01-31,36ddb393-a621-4c5f-bd2b-cb23f631e303,high,39,,12864,3-iodo-4-bromo-5-chloroisoxazole,12931
o3-mini-2025-01-31,63c13f2f-a4ae-4590-8d63-4751954bb8ec,high,38,,20992,4-bromo-3-fluoro-5-iodoisoxazole,21065
o3-mini-2025-01-31,08cd4c8d-6f15-4eba-9400-4e4723464def,high,39,,11200,3‑fluoro‑4‑iodo‑5‑bromoisoxazole,11269
o3-mini-2025-01-31,b5cc0241-9382-4c97-bee7-f53ff30689f0,high,38,,7872,3-iodo-4-chloro-5-fluoroisoxazole,7938
o3-mini-2025-01-31,08b64969-f5eb-4ad9-98d5-22975a404d91,high,40,,11648,3-bromo-5-chloro-4-fluoroisoxazole,11715
o3-mini-2025-01-31,863b4a05-de6a-4d7b-a6d7-514e6f4780f3,high,39,,13248,5-bromo-3-fluoro-4-iodoisoxazole,13323
o3-mini-2025-01-31,bff8d3eb-755b-4cf5-aaea-923b5abaa3a3,high,39,,13824,3-bromo-5-fluoro-4-iodoisoxazole,13895
o3-mini-2025-01-31,9ce604b9-afac-4044-a5e0-3653b81007e5,high,39,,16000,4-bromo-3-chloro-5-fluoroisoxazole,16067
o3-mini-2025-01-31,841a9c4f-0db3-4c74-bbf0-40a4f68d980c,high,40,,12032,3-chloro-4-iodo-5-bromoisoxazole,12121
o3-mini-2025-01-31,bc7b0953-edc1-4d28-9c63-997a434706bf,high,40,,15424,3-chloro-4-iodo-5-bromoisoxazole,15493
o3-mini-2025-01-31,4dc4b441-9b96-4670-aa13-1118e23b2fba,high,40,,9984,3-bromo-4-fluoro-5-iodoisoxazole,10055
o3-mini-2025-01-31,ef6639f9-7376-49c4-b17e-27e2be2577e0,high,44,,54528,5‐bromo‐1‐fluoro‐7‐iodonaphthalene,54601
o3-mini-2025-01-31,6ff1ce2b-cb60-4c81-9c22-c5cb8c469777,high,44,,15232,5-chloro-1-fluoro-3-iodonaphthalene,15304
o3-mini-2025-01-31,b40b11a9-5455-4021-be97-958dca8fabbf,high,43,,18816,2‑chloro‑1‑fluoro‑6‑iodonaphthalene,18887
o3-mini-2025-01-31,6fcb7ba3-cf2a-4e6e-afa3-61c9d0c5e3b7,high,44,,18112,3‐Bromo‐4‐chloro‐1‐fluoronaphthalene,18185
o3-mini-2025-01-31,18e424dc-2c2a-4cfa-a861-268a774c5c93,high,45,,29120,5-bromo-1-chloro-3-iodonaphthalene,29193
o3-mini-2025-01-31,6b79f82c-2bf6-4052-bb11-67c3a2ff50ba,high,45,,18368,6‐bromo‐1‐chloro‐2‐iodonaphthalene,18442
o3-mini-2025-01-31,f6b5fc37-6bed-4b3a-9b94-93040895e580,high,43,,23936,5-bromo-1-fluoro-6-iodonaphthalene,24011
o3-mini-2025-01-31,1c8c14da-9acf-4cc1-9d55-4ea5206c9743,high,45,,26944,1-chloro-2-bromo-4-iodonaphthalene,27040
o3-mini-2025-01-31,6263d101-a50e-4b51-a7ef-bf05420385d1,high,46,,26752,3‑bromo‑6‑chloro‑1‑fluoronaphthalene,26826
o3-mini-2025-01-31,8082ed36-e001-4947-be72-dbab016033f9,high,43,,31744,3-bromo-1-chloro-2-iodonaphthalene,31817
o3-mini-2025-01-31,9bf3a9c2-8496-45d1-8544-ea34b62ee62b,high,45,,23936,6-chloro-1-fluoro-3-iodonaphthalene,24010
o3-mini-2025-01-31,68a4b1f3-cfe9-4ac7-8cea-5a9414b19a52,high,45,,24128,5-bromo-1-fluoro-3-iodonaphthalene,24223
o3-mini-2025-01-31,f5c7db09-6524-4896-bf7f-3a2b64c98b6f,high,44,,41600,5‐Chloro‐1‑fluoro‑2‑iodonaphthalene,41674
o3-mini-2025-01-31,fb972162-3757-44c7-8a99-ec8be2d554f8,high,43,,28288,8-chloro-1-fluoro-6-iodonaphthalene,28360
o3-mini-2025-01-31,06d4a0df-7c8a-42d3-ac51-1930cf07c9ed,high,42,,29376,4‑chloro‑1‑fluoro‑5‑iodonaphthalene,29446
o3-mini-2025-01-31,a19522d7-f8c4-4328-83ea-c888a8899460,high,42,,19456,2‐bromo‐1‐fluoro‐5‐iodonaphthalene,19526
o3-mini-2025-01-31,6f02f661-9fdc-4e04-b164-91104366ccda,high,45,,24960,6‐bromo‐1‐fluoro‐3‐iodonaphthalene,25033
o3-mini-2025-01-31,179c72a0-b1a4-406e-85f4-9339e21b063d,high,46,,28352,1-chloro-3-iodo-6-bromonaphthalene,28449
o3-mini-2025-01-31,8ca5db5a-ef0a-475c-a578-c7b3b96a347a,high,46,,31872,1-chloro-6-bromo-7-iodonaphthalene,31945
o3-mini-2025-01-31,4b77a0e9-adbf-4df4-82bf-6980c9800edb,high,43,,37184,1-bromo-1-chloro-8-iodonaphthalene,37255
o3-mini-2025-01-31,827e2317-78f2-46c6-8e15-88a1fc2571f5,high,44,,24256,8‐bromo‐2‐chloro‐5‐iodoquinoline,24327
o3-mini-2025-01-31,41dd4f30-29c8-43e2-8ac9-912c15c7c6c0,high,44,,29632,2‑fluoro‑7‑chloro‑8‑iodoquinoline,29703
o3-mini-2025-01-31,98fb8594-a7d4-4071-a41a-b0651d077429,high,46,,36416,2‐iodo‐4‐bromo‐8‐chloroquinoline,36490
o3-mini-2025-01-31,d9e01abf-ae43-4c1f-a94e-aa72d7695a66,high,45,,46592,3‑fluoro‑7‑chloro‑8‑iodoquinoline,46684
o3-mini-2025-01-31,fa4eebab-81d3-4e1e-816c-70fa741fa7f8,high,45,,33024,3-Iodo-4-bromo-5-fluoroquinoline,33094
o3-mini-2025-01-31,871afbca-d49e-4c49-9e05-7d3cad35e470,high,43,,14336,2‐Iodo‐4‐chloro‐5‐fluoroquinoline,14406
o3-mini-2025-01-31,2cd5d810-cc62-445a-bde7-bc6dca570f3c,high,44,,32064,2‑fluoro‑7‑iodo‑8‑chloroquinoline,32135
o3-mini-2025-01-31,edd2a4f7-c421-421c-b39c-ed28cd0f77ec,high,44,,21568,2‐bromo‐4‐chloro‐8‐fluoroquinoline,21662
o3-mini-2025-01-31,f896ea60-f9f1-42cb-8a8a-b0cd69640ea3,high,46,,25152,2-bromo-6-fluoro-7-chloroquinoline,25224
o3-mini-2025-01-31,63da53ee-da24-4fa6-821d-43ad843bc349,high,45,,17216,3-bromo-4-fluoro-6-iodoquinoline,17287
o3-mini-2025-01-31,4932bf4b-d799-4464-a332-2a2479d3668c,high,44,,27968,2‑fluoro‑7‑bromo‑8‑iodoquinoline,28041
o3-mini-2025-01-31,f940e9d5-8387-4a09-aaef-7c8c61f8bc5c,high,46,,17920,7-bromo-5-chloro-3-iodoquinoline,17992
o3-mini-2025-01-31,aca0d4ec-ade1-4ea5-87f1-98d28948f1f2,high,45,,43328,2‑Chloro‑3‑iodo‑5‑bromo‑1H‑indole,43407
o3-mini-2025-01-31,a2fb4355-532e-4fac-a5b7-a1992d819463,high,45,,33152,6‐bromo‐2‐fluoro‐7‐iodoquinoline,33226
o3-mini-2025-01-31,f02635a0-42b1-47f3-95da-71ba0f2509cd,high,45,,46272,2‐Chloro‐5‐iodo‐7‐bromoquinoline,46346
o3-mini-2025-01-31,4142878d-5f85-4773-9e7d-c5ba6a464f27,high,45,,30400,4‐Chloro‐2‐fluoro‐6‐iodoquinoline,30473
o3-mini-2025-01-31,1736594e-0ed1-45de-8166-0206eda00c37,high,44,,33152,2‐Bromo‐8‐chloro‐6‐fluoroquinoline,33224
o3-mini-2025-01-31,7143979a-1cc1-4acd-ba1e-3a172af0ad67,high,45,,38656,2‑chloro‑4‑bromo‑8‑iodoquinoline,38729
o3-mini-2025-01-31,744c2b97-71b6-4c57-a18c-6c7ba87ea0a0,high,44,,16512,2-iodo-4-bromo-8-fluoroquinoline,16581
o3-mini-2025-01-31,d0a317e8-ed91-4bb7-a4e4-6819d16c80c9,high,44,,17600,3-bromo-4-chloro-5-fluoro-2-phenylpyrrole,17677
